Beds,Provider,"Federal Number"
84,"BLUE RIDGE IN GEORGETOWN",425048
84,"KEWANEE CARE HOME",145968
84,"HERITAGE OF FORT WAYNE, THE",155828
84,"TRINITY WOODS, INC.",375454
84,"COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO",056107
84,"PROMEDICA SKILLED NURSING GB",145012
84,"ALHAMBRA REHAB & HEALTHCARE",146052
84,"LAKE HAMILTON HEALTH AND REHAB",045445
84,"ROBIN RUN HEALTH CENTER",155505
84,"PRUITTHEALTH- DILLON",425113
84,"RANDOLPH HEALTH SERVICES",525355
84,"ELIZABETH SETON",225266
84,"AUTUMN LAKE HEALTHCARE AT CRYSTAL SPRINGS",515197
84,"AUTUMNWOOD OF DECKERVILLE",235446
84,"DUBUQUE SPECIALTY CARE",165228
84,"WILLOW GLEN HEALTH AND REHAB",465093
84,"MONROE MANOR HEALTH & REHABILITATION CENTER",015398
84,"IMMANUEL'S HEALTHCARE",676052
84,"GLADWIN PINES NURSING AND REHABILITATION CENTER",235485
84,"CHEROKEE PARK REHABILITATION",185237
84,"MOUNT CARMEL SENIOR LIVING - ST CHARLES, LLC",265783
84,"LUTHERAN LIFE VILLAGES",155800
84,"SAGE BLUFF HEALTH & REHAB CENTER",155827
84,"MERCY HOSPITAL SKILLED NURSING FACILITY",335308
84,"CHEHALEM HEALTH & REHAB",385199
85,"SKYLINE RIDGE NURSING AND REHABILITATION CENTER",065250
85,"MEDILODGE OF CHEBOYGAN",235566
85,"THE SPRINGS OF AVALON",045217
85,"LAUREL BAYE HEALTHCARE BLACKVILLE",425319
85,"JNH-MADISON INN",25A404
85,"CHELSEA RETIREMENT COMMUNITY",235021
85,"LAKEWOOD HEALTH AND REHAB, LLC",045202
85,"HERITAGE HOUSE NURSING AND REHABILITATION",675210
85,"GLEN MEADOWS",365554
85,"ST JOSEPH'S HOSPITAL - SKILLED NURSING FACILITY",335072
85,"HILLCREST CARE & REHABILITATION CENTER",245507
85,"ROSE TRAIL NURSING AND REHABILITATION CENTER",455429
85,"LITTLE RIVER NURSING & REHAB",045244
85,"CHATHAM HEALTH & REHABILITATION CENTER",495399
85,"HAMILTON GROVE",155672
85,"MILLINGTON HEALTHCARE CENTER",445425
85,"MEDILODGE OF TAWAS CITY",235379
85,"GREEN ACRES HEALTHCARE CENTER",555755
85,"HARRIS HILL CENTER, GENESIS HEALTHCARE",305078
85,"THE VILLA AT GREEN LAKE ESTATES",235489
85,"ALPINE HEALTHCARE CENTER",305062
85,"OAKMONT CENTER FOR NURSING & REHABILITATION",395044
85,"WESTWOOD HEALTH AND REHAB, INC",045371
85,"ADA CARE CENTER",375464
85,"FAYETTE COUNTY HOSPITAL",145499
85,"DIXON HEALTHCARE CENTER",365629
85,"APPLE REHAB CROMWELL",075380
85,"RIVERSIDE MANOR NRSG & REHAB CTR",365429
85,"THE CEDARS",175380
85,"COLONIAL BELLE NURSING HOME",676164
85,"SOUTH HAVEN LIVING CENTER",285231
85,"BRICKYARD HEALTHCARE - VALPARAISO CARE CENTER",155137
85,"ACCURA HEALTHCARE OF SPIRIT LAKE",165528
85,"OAK POINTE NURSING & REHABILITATION",366254
85,"PRESIDENTIAL OAKS",305063
85,"WINDSOR PARK CARE CENTER OF FREMONT",055276
85,"MADISONVILLE HEALTH AND REHAB CENTER",445457
85,"ARBOR WOODS HEALTH AND REHAB",015141
85,"COOSA VALLEY HEALTHCARE CENTER",015010
85,"PINES RETIREMENT CENTER OF BATON ROUGE",195512
85,"NORTH STAR REHABILITATION AND CARE COMMUNITY",065274
85,"CAPITOL LAKES HEALTH CENTER",525305
85,"ASTORIA PLACE OF CLYDE, LLC",365740
85,"THE VILLAS AT SARATOGA SKILLED NSG & ASSISTED LVG",055435
85,"AUTUMN LANE HEALTH AND REHABILITATION",115466
85,"TRI-CITIES NURSING AND REHABILITATION CENTER",185433
85,"AVAMERE REHABILITATION AT FIESTA PARK",325123
85,"CENTRAL MONTANA NURSING & REHABILITATION CENTER",275064
85,"BROOKLINE MANOR AND REHABILITATIVE SERVICES",395418
85,"MATTAPAN HEALTH & REHABILITATION CENTER",225532
85,"DRAKE CENTER INC",365723
85,"OAKMONT MANOR",185250
85,"HARBORVIEW DOVER, LLC",185295
85,"SCHOOLCRAFT MEDICAL CARE FACILITY",235147
85,"ALDERWOOD MANOR",505257
85,"FRANCISCAN HEALTH CARE CENTER",185132
85,"NEW HORIZONS CARE CENTER",535030
85,"WILLIMANSETT CENTER EAST",225249
85,"MN VETERANS HOME - LUVERNE",245631
85,"AURORA MANOR SPECIAL CARE CENT",365844
85,"BETHESDA HEALTH CARE FACILITY",345212
85,"WESTWOOD SPECIALTY CARE",165271
85,"MAJESTIC CARE OF TOLEDO SNF",366188
85,"GREENE COUNTY MEDICAL CENTER",16E176
85,"BALL PAVILION, THE",395401
85,"NORTH LAKE CARE CENTER",105640
85,"FLORALA HEALTH AND REHABILITATION LLC",015451
85,"ANNISTON HEALTH AND REHAB SERVICES",015375
85,"OCEANSIDE HEALTH AND REHAB",115730
85,"CORNERSTONE GARDENS LLP",676196
85,"RANCH TERRACE NURSING HOME",375539
85,"SUNRISE HEALTH SERVICES",525493
85,"HARBOR HAVEN HEALTH & REHABILITATION",525534
85,"DIVERSICARE OF BRADFORD PLACE",365277
85,"NEW LEXINGTON HEALTHCARE AND REHABILITATION CENTER",365578
85,"AVENTURA AT CARRIAGE INN",365876
85,"HILLVIEW HEALTH CARE CTR",525426
85,"EDENBROOK OF EDINA",245275
85,"MEDILODGE OF LANSING",235285
85,"CRESCENT HEALTH CARE, INC",505085
85,"HERITAGE HEALTH-MENDOTA",145151
85,"DIVERSICARE OF LANETT",015196
85,"MILLER'S MERRY MANOR",155059
85,"GOOD SAMARITAN SOCIETY - ALBERT LEA",245441
85,"FOND DU LAC LUTHERAN HOME",525655
85,"GOLDEN AGE MANOR",525507
85,"FOUR COUNTY HEALTH AND REHABILITATION",115481
86,"SHARON CARE CENTER",055755
86,"HARTFORD HEALTH CARE",015419
86,"THE GROVE",255316
86,"BRICKYARD HEALTHCARE – PETERSBURG CARE CENTER",155375
86,"PIONEER THERAPY AND LIVING",045322
86,"MIRA VISTA COURT",676067
86,"HIGHER CALL NURSING CENTER",375579
86,"ASPEN HEALTH AND REHAB",525408
86,"PHENIX CITY HEALTH CARE, INC",015331
86,"MARYSVILLE POST-ACUTE",555682
86,"KNIFE RIVER CARE CENTER",355053
86,"SALEM NORTH HEALTHCARE CENTER",366104
86,"FORUM PARKWAY HEALTH & REHABILITATION",676405
86,"NHC HEALTHCARE, ATHENS",445099
86,"HAMPTON HEALTH & REHAB CENTER, LLC",495287
86,"COUNTRY VILLAGE CENTER, GENESIS HEALTHCARE",305076
86,"CHRISTIAN CARE RETIREMENT COMMUNITY",155701
86,"CONTINUING CARE AT SEABROOK",315469
86,"ROYAL NORWELL NURSING & REHABILITATION CENTER LLC",225482
86,"GRACE BARKER NURSING CENTER",415014
86,"INTERCOMMUNITY HEALTHCARE & REHABILITATION CENTER",055457
86,"SYMPHONY MAPLE CREST",145990
86,"PATASKALA OAKS CARE CENTER",365794
86,"CALLAWAY NURSING HOME",37E624
86,"RICHLAND CARE CENTER INC",265755
86,"HEALTH CENTER AT FRANKLIN PARK",065213
86,KINGSWOOD,265795
86,"COUNTRY GARDENS HEALTH AND REHABILITATION CENTER",225185
86,"EL RANCHO VISTA HEALTH CARE CENTER",555112
86,"APOSTOLIC CHRISTIAN HOME",175376
86,"WILEY MISSION",315418
86,"AUBURN POST ACUTE",505355
86,"PITTSBURG CARE AND REHAB",175208
86,"BETTENDORF HEALTH CARE CENTER",165280
86,"KINGSBURG CENTER",055573
86,"PROMEDICA SKILLED NURSING & REHAB BUCYRUS",365619
86,"HILLCREST CONVALESCENT CENTER",345001
86,"LA HABRA CONVALESCENT HOSPITAL",055622
86,"SPRING HILL MANOR",055640
86,"MOUNTAIN RIDGE CENTER, GENESIS HEALTHCARE",305075
86,"HARMAR PLACE REHAB & EXTENDED CARE",366001
86,"LOWELL HEALTHCARE",155448
86,"REST HAVEN CONVALESCENT AND RETIREMENT HOME",265854
86,"BRICKYARD HEALTHCARE – LINCOLN HILLS CARE CENTER",155384
86,"MEADOWS OF OTTAWA THE",366423
86,"GRANITE NURSING & REHABILITATION",146075
86,"PLYMOUTH PLACE",146128
86,"BETHANY NURSING HOME, INC",366334
86,"WHISPERING PINES NURSING & REHAB CENTER",345348
86,"CHRISTIAN HOMES HEALTH CARE CENTER",285246
86,"PINNACLE HEALTH & REHAB AT SANFORD",205082
86,"HERITAGE SQUARE HEALTHCARE CENTER",045366
86,"MILLER COUNTY CARE AND REHABILITATION CENTER",265713
86,"CARLYLE SENIOR CARE OF AIKEN",425014
86,"PARKDALE MANOR CARE CENTER",265591
86,"ABCM REHAB CENTERS OF INDEPENDENCE WEST CAMPUS",165303
86,"MONTICELLO HOUSE",395974
86,"WATERS OF BATESVILLE, THE",155233
86,"PARKE VIEW REHABILITATION & CARE CENTER",135068
86,"OHIO EASTERN STAR HLTH CARE CTR THE",366076
86,"CORRIGAN LTC PARTNERS INC",676072
86,"LODI CREEK POST ACUTE",055289
86,"WINDEMERE NURSING & REHAB CTR ON MARTHAS VINEYARD",225630
86,"ROCK POINT NURSING CENTER",265368
86,"DAVID PLACE",285074
86,"PARADISE VALLEY HEALTH CARE",056388
86,"TRUSTEES OF EASTERN STAR HALL & HOME OF THE N Y S",335497
86,"SYCAMORE LIVING AT EAST HANOVER",315529
86,"LUMBER CITY NURSING & REHABILITATION CENTER",115404
86,"MAJESTIC CARE OF DEMING PARK",155358
86,"CEDAR HILLS GERIATRIC CENTER",675931
86,"ALL SAINT'S SUBACUTE & TRANSITIONAL CARE",555809
86,"BETHESDA HOME OF ABERDEEN",435073
86,"REHABILITATION CENTER OF BELMOND",165380
86,"AVENTURA REHAB AND NURSING CENTER",105331
86,"CAPRICE HEALTH CARE CENTER",366062
86,"GABLES CARE CENTER INC",366052
86,"MCKINLEY PARK CARE CENTER",555122
86,"THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE",235709
86,"ALPHA HOME - A WATERS COMMUNITY",155717
86,"MARKLE HEALTH & REHABILITATION",155673
86,"IRVINE NURSING AND REHABILITATION CENTER",185339
87,"MINERAL SPRINGS",305084
87,"AVANTARA AURORA",145944
87,"HEARTLAND HEALTH CARE CENTER - NORTH SARASOTA",105389
87,"CUMMING NURSING CENTER",115551
87,"CLAIRIDGE HOUSE",525431
87,"ALTENHEIM HEALTH & LIVING COMMUNITY",155196
87,"THE VILLAGES OF LAPEER NURSING & REHABILITATION",235654
87,"EDGEWOOD HEALTH AND REHABILITATION",235354
87,"DIVERSICARE OF ARAB",015148
87,"HIGHLAND SPRINGS CARE CENTER",555135
87,"AVAMERE REHABILITATION OF CLACKAMAS",385203
87,"VALLEY CONVALESCENT HOSPITAL",555229
87,"CORAL GABLES NURSING AND REHABILITATION CENTER",105005
87,"CAMELLIA HEALTH & REHABILITATION",115598
87,"MOUNTAIN VIEW CARE CENTER",295080
87,"CANAL WINCHESTER CARE CENTER",366462
87,"FORT ATKINSON CARE CENTER",525262
87,"VICTORY HEALTH & REHABILITATION CENTER",245544
87,"HEARTHSTONE NURSING & REHABILITATION CENTER",385091
87,"SPANISH MEADOWS",455802
87,"HERITAGE CARE AND REHABILITATION CENTER",165367
87,"JOHNSON COUNTY CARE CENTER",26E256
87,"RIVER CITY LIVING COMMUNITY",265482
87,"SOLOMONS NURSING AND REHAB CENTER",215270
87,"PIONEER CARE AND REHABILITATION",275124
87,"THE EARLWOOD",055032
87,"CAROLINE CENTER FOR REHABILITATION AND HEALTHCARE",215083
87,"MULDER HEALTH CARE FACILITY",525209
87,"GEM CITY HEALTHCARE AND REHABILITATION CENTER",365981
87,"BRIA OF TRINITY VILLAGE",525498
87,"UNIVERSITY CARE CENTER",055328
87,"ENGLEWOOD HEALTH CARE CENTER",015322
87,"THE PLAZA AT EDGEMERE HEALTH CARE",676002
87,"COUNTRY VILLA SOUTH CONV CTR",055504
87,"LINDA VISTA NURSING & REHAB CENTER",385197
87,"WORLAND HEALTHCARE AND REHABILITATION CENTER",535048
87,"FITCHBURG REHABILITATION AND NURSING CENTER",225227
87,"BRICKYARD HEALTHCARE – LAPORTE CARE CENTER",155062
87,"ORCHARD POST ACUTE CARE",055412
87,"WATERFORD CROSSING",155760
87,"FOX CHASE REHABILITATION AND NURSING CENTER",215197
87,"GRANADA REHABILITATION & WELLNESS CENTER, LP",056300
87,"EAST POINT HEALTH AND REHAB",045469
87,"EPWORTH VILLA HEALTH SERVICES",375473
87,"BUTTERFIELD TRAIL VILLAGE",045125
87,"BRICKYARD HEALTHCARE - TWELFTH STREET CARE CENTER",155109
87,"LEVELLAND NURSING & REHABILITATION CENTER",675329
87,"FOREST HILL NURSING CENTER",255273
87,"WEWOKA HEALTHCARE CENTER",375303
87,"WOLCOTT HALL NURSING CTR",075111
87,"BOULEVARD MANOR, LLC",235242
87,"ST ANDREW'S AT NEW FLORENCE",265625
87,"REDBANKS COLONIAL TERRACE",185291
87,"MCCORMICK'S CREEK REHABILITATION AND HEALTHCARE",155649
87,"PRESBYTERIAN COMMUNITIES OF SOUTH CAROLINA-SUMMERV",425389
87,"THE ATRIUM REHABILITATION CENTER",675205
87,"LAUREL SQUARE HEALTHCARE AND REHABILITATION CENTER",395535
87,"PARK HEALTH CENTER",365975
87,"ZERBE SISTERS NURSING CENTER,",395326
87,"WATSONVILLE NURSING CENTER",055240
87,"OAK PARK",015452
87,"NEW GLARUS HOME",525630
87,"AVAMERE REHABILITATION OF HILLSBORO",385251
87,"GRACY WOODS II LIVING CENTER",675914
87,"ROSCOE REGIONAL REHAB & RESIDENTIAL H C F",335316
87,"BEATRICE HEALTH AND REHABILITATION",285130
87,"HERITAGE HOUSE OF RICHMOND",155228
88,"WELLBRIDGE OF BRIGHTON",235668
88,"HERITAGE HEALTH-BLOOMINGTON",145016
88,"AVAMERE REHABILITATION OF CASCADE PARK",505389
88,"HOMESTEAD MANOR A PALACE COMMUNITY",105541
88,"DAYVIEW CARE CENTER INC",366108
88,"APERION CARE DOLTON",145877
88,"WILLOW CREEK RETIREMENT CENTER",255300
88,"CARECORE AT LIMA LLC",365202
88,"WHITEHAVEN COMMUNITY LIVING CENTER",445233
88,"LAKE CITY SCRANTON HEALTHCARE CENTER",425149
88,"LYNCHBURG NURSING CENTER",445279
88,"HONORAGE NURSING CENTER",425115
88,"ROBISON JEWISH HEALTH CENTER",385145
88,"UNIVERSITY PARK HEALTHCARE CENTER",056206
88,"FRANKLIN WELLNESS AND REHABILITATION CENTER",445146
88,"PLEASANT MANOR NURSING & REHAB",045227
88,"I O O F HOME AND COMMUNITY THERAPY CENTER",165536
88,"CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR",225370
88,"ANEW HEALTHCARE SAVANNAH",265846
88,"LAKE MARION NURSING FACILITY",425300
88,"LAKE EMORY POST ACUTE CARE",425303
88,"HAWTHORNE HEALTHCARE & WELLNESS CENTRE, LP",555677
88,"DIVERSICARE OF DOVER",445155
88,"RETAMA MANOR NURSING CENTER/PLEASANTON SOUTH",675428
88,"COUNTRYSIDE HEALTH CENTER",17E528
88,"ADAMS NURSING HOME",015386
88,"WHITE PLAINS CENTER FOR NURSING CARE, L L C",335224
88,"CRESCENT CARE OF ELGIN",145004
88,"PRUITTHEALTH- BAMBERG",425104
88,"MANTEY HEIGHTS REHABILITATION & CARE CENTER",065307
88,"PIEDMONT POST-ACUTE",425314
88,"CONSULATE HEALTH CARE OF WOODSTOCK",495315
88,"RIDGELAND NURSING CENTER INC",425132
88,"LIFE CARE CENTER OF HILTON HEAD",425147
88,"ACCORD CARE COMMUNITY ORRVILLE LLC",366123
88,"HEARTLAND HEALTH CARE CENTER - UNION",425142
88,"SOUTHFIELD WELLNESS COMMUNITY",165411
88,"HICKORY RIDGE OF TEMPERANCE",235644
88,"DRIFTWOOD HEALTHCARE CENTER - HAYWARD",555533
88,"CHALET REHABILITATION AND HEALTHCARE CENTER",155336
88,"LAURELS OF WEST CARROLLTON THE",365598
88,"COMMUNITY HOSPITAL OF SAN BERNARDINO DP SNF",555522
88,"CLINTON PLACE",185469
88,"ST GEORGE HEALTHCARE CENTER",425143
88,"TOWN HALL ESTATES WHITNEY INC",676074
88,"PEAKS CARE CENTER THE",065189
88,"JACKSONVILLE SKLD NUR & REHAB",145273
88,"PARK TERRACE HEALTH CAMPUS",185462
88,"PRUITTHEALTH- ORANGEBURG",425085
88,"MARJORIE P LEE RETIREMENT COMMUNITY",365802
88,"LORIS REHAB AND NURSING CENTER, LLC",425086
88,"STANLEY TOTAL LIVING CENTER",345264
88,"VALLEY FALLS TERRACE",425096
88,"ARCADIA HEALTHCARE - PARKSIDE",505401
88,"WARRENSBURG MANOR CARE CENTER",265669
88,"DR RONALD E MCNAIR NURSING & REHABILITATION CENTER",425309
88,"TETON POST ACUTE CARE & REHABILITATION",135138
88,"ST LUKES HOME",355063
88,"RENNES HEALTH AND REHAB CENTER- APPLETON",525583
88,"SOUTHLAND HEALTH CARE CENTER",425157
88,"SCENIC HILLS AT THE MONASTERY",155493
88,"THE LINGENFELTER CENTER",035262
88,"MADRID HOME FOR THE AGED",165118
88,"LINLEY PARK POST ACUTE",425016
88,"WINNING WHEELS",145556
88,"THE ORCHARDS AT REDFORD",235014
88,"SOLDIERS HOME IN MASSACHUSETTS",225110
88,"STARR REGIONAL HEALTH & REHABILITATION",445277
88,"WASHINGTON COUNTY NURSING HOME",015123
88,"MOUNTAIN CITY CENTER FOR REHABILITATION & NURSING",215277
88,"ODD FELLOW HOME",525559
88,"FOCUSED CARE AT HUNTSVILLE",675433
88,"COUNTRY LAWN CTR FOR REHAB",365995
88,"OLIVE BRANCH HEALTH AND REHAB CENTER",106117
88,"DANIA POINTE CARE CENTER",105296
88,"GOOD SAMARITAN SOCIETY-DENTON VILLAGE",455627
88,"GOOD SAMARITAN SOCIETY - SYRACUSE",285138
88,"LEE HEALTHCARE",225749
88,"OAKHAVEN NURSING CENTER",425064
88,"PAMPA NURSING CENTER",675327
88,"CRESTWOOD TREATMENT CENTER",05A408
88,"AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY",065034
88,"MARYLAND MASONIC HOMES LTD",215361
88,"LAKE MOULTRIE NURSING HOME",425341
88,"MAGNOLIA MANOR - COLUMBIA",425287
88,"LEBANON VALLEY BRETHREN HOME",395437
88,"WOODRUFF MANOR",425179
88,"CENTURY CENTER FOR REHABILITATION AND HEALING",105860
88,"MEDFORD NURSING CENTER",425176
88,"JACKSON RIDGE REHABILITATION AND CARE CENTER",366271
88,"MARTHA FRANKS BAPTIST RETIREMENT CENTER",425334
88,"ANGEL OAK NURSING AND REHABILITATION CENTER, LLC",425323
88,"HALLMARK HEALTHCARE CENTER",425326
88,"SLATE VALLEY CENTER FOR REHABILITATION AND NURSING",335711
88,"WHITE OAK ESTATES",425290
88,"CARLYLE SENIOR CARE OF FLORENCE",425163
88,"DECATUR WELLNESS AND REHABILITATION CENTER",445529
88,"ORCHARD VALLEY HEALTH AND REHABILITATION CENTER",065228
88,"OAKBROOK HEALTH AND REHABILITATION CENTER",425156
88,"TWIN OAKS CONVALESCENT CENTER",115513
88,"LEGACY NURSING AND REHABILITATION OF MORGAN CITY",195386
88,"AZTEC HEALTHCARE",325071
88,"AVAMERE TRANSITIONAL CARE AT SUNNYSIDE",385189
88,"PRUITTHEALTH- CONWAY AT CONWAY MEDICAL CENTER",425173
88,"MAGNOLIA MANOR - GREENWOOD",425172
88,"SHARON HEALTH CARE CENTER",075379
88,"CLINTON HOUSE REHABILITATION AND HEALTHCARE CENTER",155295
88,"SIENNA SKILLED NURSING & REHABILITATION",366331
88,"NHC HEALTHCARE - CHARLESTON",425381
88,"GATEWAY TRANSITIONAL CARE CENTER",135011
88,"CRESTWOOD REHABILITATION AND NURSING",465083
88,"MIONA GERIATRIC & DEMENTIA CENTER",115338
88,"IRVING NURSING AND REHABILITATION",675374
89,"NORTHSIDE GWINNETT EXTENDED CARE CENTER",115645
89,"SHORELAND HLTH CARE & RETIREME",345397
89,"EVENTIDE LUTHERAN HOME FOR THE",165532
89,"RETAMA MANOR NURSING CENTER/EDINBURG",675414
89,"PROMEDICA MONROE SKILLED NURSING AND REHAB",235520
89,"AMHERST MEADOWS",366284
89,"MESA MANOR CENTER",065110
89,"CEDARCREST CARE CENTER",375233
89,"CENTRACARE HEALTH - MONTICELLO",245511
89,"SYCAMORE GLEN HEALTH CARE",366000
89,"24TH PLACE",375222
89,"HOLLYWOOD PRESBYTERIAN MEDICAL CENTER D/P SNF",056311
89,"CABOT HEALTH AND REHAB, LLC",045208
89,"FLEUR HEIGHTS CENTER FOR WELLNESS AND REHAB",165273
89,"MONTEREY PARK CONV HOSP",055162
89,"MEDINA NURSING CENTER",145495
89,"LIFE CARE CENTER OF RHEA COUNTY",445494
89,"AZALEA HEALTH AND REHABILITATION",115642
89,"ALLEGRIA VILLAGE",235593
89,"SCIOTO POINTE",366313
89,"ADVANCED REHABILITATION AND HEALTHCARE OF ATHENS",675424
89,"AHC HUMBOLDT",445454
89,"FRIENDSHIP VILLAGE OF SOUTH HI",395688
89,"OLD BROWNLEE COMMUNITY CARE CENTER",195363
89,"MESA SPRINGS HEALTHCARE CENTER",675645
89,"ALAMEDA CARE CENTER",555690
89,"WOOD PRESBYTERIAN HOME",445322
89,"VISTA RIDGE NURSING & REHABILITATION CENTER",676036
89,"WILLOWBROOKE COURT AT ST ANDREWS ESTATES",105355
89,"GRANITE MESA HEALTH CENTER",676220
89,"PARKER HEALTH CARE & REHABILITATION CENTER",155489
89,"QUINCY HEALTHCARE & SR LIVING",145457
89,"MANOR OF GRANDE VILLAGE",366346
89,"ST LUKE LUTHERAN NURSING HOME",165484
89,"FLINT RIDGE NRSG & REHAB CTR",365485
89,"LAUREL PARK AT HENRY MED CTR",115673
89,"COUNTRY HEALTH",145708
89,"CONTINUING HEALTHCARE AT FOREST HILL",365696
89,"ORCHARD HEALTH AND REHABILITATION",115522
89,"WESTPARK A WATERS COMMUNITY",155389
89,"WINDSOR LANE HEALTHCARE CENTER",365681
89,"THE BRIAN CENTER",495221
89,"PITTSFIELD MANOR",145837
89,"SEVIERVILLE HEALTH AND REHABILITATION CENTER",445132
89,"FRIENDSHIP HEALTH AND REHAB",115559
89,"CRANEVILLE  REHABILITATION AND  SKILLED  CARE CENT",225455
89,"PLATTSBURGH REHABILITATION AND NURSING CENTER",335528
89,"THE TERRACE AT CANNON FALLS",245304
89,"LEGEND OAKS HEALTHCARE AND REHABILITATION - NORTH",676238
89,"CEDAR CROSSINGS",385284
89,"GRACE VILLAGE HEALTH CARE FACILITY",155635
89,"LUTHERAN HOME AT HOLLIDAYSBURG",395427
89,"IOWA CITY REHAB & HEALTH CARE",165198
89,"GRACE CARE CENTER OF NOCONA",675554
89,"REDDING POST ACUTE",055510
89,"AVAMERE HERITAGE REHABILITATION OF TACOMA",505183
89,"DIVINE REHABILITATION AND NURSING AT SHANE HILL",366125
89,"FOCUSED CARE AT PECOS",675881
89,"DELANEY PARK HEALTH AND REHABILITATION CENTER",105791
89,"COLORADO STATE VETERANS NURSING HOME - RIFLE",065386
89,"MCLEAN HEALTH CENTER",075216
89,"JNH-JEFFERSON INN",25A402
89,"PARK AVENUE HEALTH CENTER",225584
89,"EMBASSY OF PAINESVILLE",365713
89,"MAYWOOD TERRACE LIVING CENTER",265404
90,"CONTINUING HEALTHCARE AT BECKETT HOUSE",366173
90,"THE WILLOWS AT SPRINGHURST OPCO LLC",185305
90,"STONECREEK HEALTH AND REHABILITATION",185312
90,"LA BAHIA NURSING AND REHABILITATION",675372
90,"GREENFIELD CARE CENTER OF FAIRFIELD",055189
90,"AUTUMN CARE OF WAYNESVILLE",345110
90,"THE REHAB CENTER AT BRISTOL",495425
90,"BETHANY REHAB & HCC",145958
90,"CLEVELAND MANOR NURSING HOME",375443
90,"WALNUT COVE HEALTH AND REHABILITATION CENTER",345089
90,"FOUNTAIN VIEW HEALTH AND REHABILITATION CENTER",065172
90,"PINE RUN HEALTH CENTER",395366
90,"OXFORD HEALTH CENTER",395367
90,"TRINITY HEALTH CARE OF MINGO",515069
90,"WAPAKONETA MANOR",365238
90,"RADFORD HEALTH AND REHAB CENTER",495355
90,"MONAHANS MANAGED CARE CENTER",675522
90,"NORWOOD TOWERS POST-ACUTE",366238
90,"ROCKY POINT CARE CENTER",055499
90,"LIBERTY RIDGE HEALTH & REHAB",495411
90,"SALEM WEST HEALTHCARE CENTER",366096
90,"PARK VILLAGE HEALTH CARE CENTER INC",366093
90,"CYPRESS GROVE REHABILITATION CENTER",155273
90,"WHEELER NURSING & REHABILITATION",675534
90,"MAGNOLIA LIVING AND REHABILITATION",676044
90,"VISTA CARE CENTER OF MILAN",366067
90,"PAVILION AT VILLA PUEBLO, THE",065121
90,"SOUTHERN HILLS HEALTH AND REHA",366057
90,"WINDSOR NURSING AND REHABILITATION CENTER OF CORPU",676321
90,"LEGEND HEALTHCARE",175215
90,"ADDISON HEIGHTS HEALTH AND REHABILITATION CENTER",366041
90,"SILAS CREEK REHABILITATION CENTER",345003
90,"POINT PLACE HEALTHCARE AND REHABILITATION CENTER",366039
90,"CYPRESS POINTE REHABILITATION CENTER",345002
90,"OAK GROVE CENTER",205091
90,"GREENTREE MANOR NURSING & REHA",075113
90,"APPLE REHAB GUILFORD",075144
90,WILL-O-BELL,676026
90,"CONTINUING HEALTHCARE OF SHADYSIDE",366285
90,"HOUSTON COUNTY NURSING HOME",676043
90,"FALLS RUN NURSING AND REHAB CENTER",495407
90,"PRUITTHEALTH-UNION POINTE",345566
90,"LEBANON CARE CENTER",145897
90,"TWIN PINES NORTH NURSING AND REHABILITATION CENTER",676372
90,"CENTRE AVE HEALTH & REHAB",065377
90,"BEREA HEALTH & REHAB CENTER",495431
90,"SWEENY HOUSE",675344
90,"STONERISE LEWISBURG",515144
90,"MAPLETON CARE CENTER",065097
90,"DR ARTHUR CLIFTON MCKINLEY CTR",395550
90,"SMOKY HILL REHABILITATION CENTER",175185
90,"GOOD SAMARITAN - PONTIAC",145930
90,"BELL AVENUE NURSING CENTER",375399
90,"EDENBROOK OF FOND DU LAC",525274
90,"AUTUMNWOOD CARE CENTER",365380
90,"ARKANSAS VETERANS HOME AT FAYETTEVILLE",045417
90,"SPRINGFIELD NURSING & INDEPENDENT LIVING",366099
90,"GROESBECK LTC NURSING AND REHABILITATION",676071
90,"ELIM PARK BAPTIST HOME, INC",075265
90,"NOVA HEALTH AND REHAB",495412
90,"BROOKDALE GREENWOOD VILLAGE",065376
90,"HILLCREST HEALTH CARE CENTER",515117
90,"HERITAGE PARK CARE CENTER",065237
90,"LIBERTY NURSING CENTER OF MANSFIELD",365475
90,"CLARKSTON HEALTH AND REHAB OF CASCADIA",505283
90,"GREENVILLE NURSING & REHAB",145909
90,"LANDMARK OF DANVILLE REHABILITATION AND NURSING CE",185264
90,"ATHENS NURSING AND REHABILITATION CENTER",396137
90,"RIDGEWOOD MANOR",365952
90,"MARMET CENTER",515146
90,"CONTINUING HEALTHCARE AT CEDAR HILL",366286
90,"BEDFORD CO NURSING HOME",49E004
90,"HAVEN PLACE",395031
90,"HUNTERSVILLE HEALTH & REHAB CENTER",345570
90,"DOUGLAS MANOR",075258
90,"CROWN POINTE CARE CENTER",365929
90,"CHOICE HEALTHCARE AT GREENE COUNTY",495343
90,"PRAIRIEVIEW LUTHERAN HOME",145953
90,"AUTUMN CARE OF FAYETTEVILLE",345553
90,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP",055163
90,"KEMPSVILLE HEALTH & REHAB CENTER",495232
