Beds,Provider,"Federal Number"
31,"AVALON NURSING HOME INC",415060
31,"WAVERLY HEIGHTS",395718
31,"MEADOWBROOK AT BLOOMER",525580
31,"DENVER SUNSET HOME",165603
31,"ASHBY CARE CENTER",555466
31,"VALLEY VIEW REHABILITATION AND HEALTHCARE CTR",315409
31,"VALLEY VIEW COMMUNITY",165356
31,"EVERETT TRANSITIONAL CARE SERVICES",505533
31,"GLEN MEADOWS RETIREMENT COM.",215278
31,"ALLEN MORGAN HEALTH AND REHABILITATION CENTER",445133
31,"VICTORIA HAVEN NURSING FACILITY",225608
31,"AVANTARA REDFIELD",435054
31,"NORTH STARR POSTACUTE CARE",555347
31,"SPECTRUM HEALTH REHAB & NSG CTRS-KELSEY HOSPITAL",235051
31,"MAPLEWOOD PARK PLACE",215287
31,"GRACE MANOR CARE CENTER",065284
31,"IMPERIAL MANOR",555919
32,"D SCOTT HUDGENS CENTER FOR SKILLED NURSING, THE",115690
32,"BOWDLE NURSING HOME",435107
32,"GOTTLIEB MEMORIAL HOSPITAL",145526
32,"GRAND RAPIDS CARE CENTER",366181
32,"HARRIS HEALTH CARE CENTER NORTH",415108
32,"WOODHAVEN RETIREMENT COMMUNITY",235604
32,"THE HALLMARK",676423
32,"HALE OLA KINO",125047
32,"CASCADE MANOR",385276
32,"COVE OF CASCADIA, THE",135069
32,"STONEHENGE OF SOUTH JORDAN, LLC",465176
32,"SHEPHERD OF THE VALLEY POLAND",366453
32,"TRANSITIONAL CARE SAINT THERESE",245630
32,"ON WITH LIFE AT GLENWOOD",165281
32,"SHENANGO PRESBYTERIAN SENIORCARE",396105
32,"MEADVILLE MEDICAL CTR TCU",395894
32,"FLORIDA HOSPITAL NORTH PINELLAS",105912
32,"TOWNE SQUARE CARE OF PURYEAR",445470
32,"THE GLEBE",495404
32,"WILDEWOOD DOWNS",425385
32,"UNITED TRANSITIONAL CARE CENTER",515107
32,"TOWNE HOUSE RETIREMENT COMMUNITY",155475
32,"AUGUST HEALTHCARE AT RICHMOND",495428
32,"WELLSPRINGS THERAPY CENTER OF GILBERT",035285
32,"COLDWATER MANOR",45E947
32,"KING'S GRANT RETIREMENT COMMUN",495408
32,"SEDGWICK COUNTY MEMORIAL NURSING HOME",06A173
32,"BROOKSIDE REHABILITATION AND WELLNESS",065433
32,"KAUFMAN HEALTHCARE CENTER",455962
32,"THE NICOL HOME",175473
32,"VILLA HAVEN HEALTH AND REHABILITATION CENTER",675279
32,"LAKEWOOD CARE CENTER",245580
32,"NORWOOD HEALTH CTR-CENTRAL",52A251
32,"SHERIDAN COUNTY HOSPITAL LTCU",17E424
32,"GOOD SAMARITAN SOCIETY - HOWARD LAKE",245278
32,"BENCHMARK SNR LIVING AT THE COMMONS IN LINCOLN SNF",225782
32,"VIBRA HOSPITAL OF NORTHERN CALIFORNIA D/P SNF",555588
32,"COVENTRY HOUSE INN",235605
32,"CARE & REHAB - LADYSMITH 1",525592
32,"GILBERT RESIDENCE (THE)",23E104
32,"MARINA GARDEN NURSING CENTER",555461
32,"MADISON VALLEY MANOR",275136
32,"CAPITOL VIEW TRANSITIONAL CARE CENTER",245534
32,"MAHNOMEN HEALTH CENTER",245238
32,"DE LA SALLE HALL",315374
32,"BRACKEN POST-ACUTE AND REHABILITATION CENTER",185344
32,"LUTHERAN SENIOR SERVICES AT BREEZE PARK",265767
32,"ML-OP OXFORD, LLC",175450
32,"GREELEY COUNTY HOSPITAL LTCU",17E071
32,"LAUREL HEIGHTS COMMUNITY CARE",555869
32,"CHARTER HOUSE",245282
32,"ST LUKE LIVING CENTER",17A029
32,"GOOD SAMARITAN SOCIETY - WINTHROP",245314
32,"GOOD SHEPHERD VILLAGE AT ENDWELL",335859
32,"ESSENTIA HEALTH - HOMESTEAD",245428
32,"DAVIS CENTER",16F001
32,"LINDENGROVE WAUKESHA",525422
32,"HERITAGE ON THE MARINA",555888
32,"WARDE HEALTH CENTER",305043
32,"CROOK COUNTY MEDICAL SERVICES DISTRICT LTC",535029
32,"SUN PRAIRIE HEALTH CARE CENTER",525380
32,"RUMFORD COMMUNITY HOME",205099
32,"GRAND MEADOWS",165618
33,"SOUTHERN INYO HOSPITAL D/P SNF",555527
33,"SUMMIT HILLS SKILLED NURSING FACILITY",425390
33,"CARLSBAD BY THE SEA",056496
33,"FOUR SEASONS HEALTH CARE INC",355103
33,"BERKELEY SQUARE RETIREMENT CEN",366053
33,"SEASONS HEALTHCARE",245315
33,"WAKE ROBIN-LINDEN NURSING HOME",475056
33,"HARBOR'S EDGE",495395
33,"ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH ARLINGT",676407
33,"SKY VIEW NURSING CENTER",52A429
33,"NORTHERN REGIONAL HOSPITAL",345278
33,"OAK PARK PLACE OF NAKOMA",525729
33,"WEST COVINA MEDICAL CENTER D/P SNF",555649
33,"D'YOUVILLE CARE FOR ADVANCED THERAPY",225777
33,"FRASER HEALTH CENTER",425150
33,"EDGEWOOD REHAB & LIVING CTR",205131
33,"BETHANY HOME OF RHODE ISLAND",415096
33,"CLOVER REST HOME",315429
33,"PIONEER NURSING HOME",385273
33,"FOUNTAINBLEAU LODGE",265383
33,"EMBASSY OF SHENANGO VALLEY",395232
33,"PELICAN VALLEY HEALTH CENTER",245373
33,"ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER",245469
33,"HILLSBORO HOUSE NURSING HOME",305092
33,"MILL MANOR CARE CENTER",366031
33,"ONEIDA COUNTY HOSPITAL & LONG TERM CARE FACILITY",135062
33,"AVANTARA GROTON",435048
33,"GOOD SAMARITAN SOCIETY - PINE RIVER",245476
33,"WINNER REGIONAL HEALTHCARE CENTER",435056
33,"GRACE HOME INC.",05A110
33,"WEIRTON MEDICAL CENTER",515077
33,"WILLOWBROOKE COURT SC CTR AT TRYON ESTATES",345459
34,"CRESTVIEW NURSING & RESIDENTIAL LIVING",175426
34,"FAULKTON SENIOR LIVING",435084
34,"DOVE HEALTHCARE-SOUTH",525701
34,"BRIGHTON PLACE NORTH",17E256
34,"COLONIAL NURSING CENTER OF ROCKFORD",366234
34,"PARK VIEW HAVEN NURSING HOME",285073
34,"CHERITH CARE CENTER AT WILLOW BROOK",366246
34,"GOOD SAMARITAN SOCIETY NEW UNDERWOOD",435104
34,"DESERT REGIONAL MEDICAL CENTER D/P SNF",555417
34,"PARKVIEW HOME",165547
34,"ADVANCED HEALTH CARE OF COEUR D'ALENE LLC",135142
34,"COLFAX GENERAL LTC",32E032
34,"ADVANCED HEALTH CARE OF LEWISTON",135145
34,"COLONIAL HAVEN",285204
34,"AURORA BRULE NURSING HOME INC",435132
34,"ST ROSE CARE CENTER",355107
34,"WESTCHESTER VILLAGE OF LENEXA",175536
34,"ST GERARD'S COMMUNITY OF CARE",355038
34,"RICEVILLE FAMILY CARE AND THERAPY CENTER",165541
34,"MINERVA ELDERCARE CENTER",366187
34,"AVERA OAHE MANOR",43A113
34,"SIGNATURE HEALTHCARE AT TANBARK REHAB & WELLNESS C",185201
34,"HAYES CONVALESCENT HOSPITAL",05A315
34,"PARK VILLA",175492
34,"MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU",235006
34,"RIVERSIDE HEALTHY LIVING COMMUNITY-SMITHFIELD",495332
34,"MAGNOLIA PLACE NURSING AND REHABILITATION",115774
34,"WILTON RETIREMENT COMMUNITY",165611
34,"CUMMINGS HEALTH CARE FACILITY",205143
34,"STACYVILLE COMMUNITY NURSING HOME",165438
34,"RIVERSIDE NURSING CENTRE",235535
34,"STONEHENGE OF OREM",465167
34,"ROLLING HILLS CARE CENTER",555892
34,"LAKEVIEW HEALTHCARE AND REHABILITATION CENTER",395867
34,"COLONNADES HEALTH CARE CENTER",495254
34,"NORTHWEST FLORIDA COMMUNITY HOSPITAL (SNU)",106055
34,"SUMMIT HEALTH AND LIVING",155839
34,"HERITAGE OF ELMWOOD NH",525544
34,"MERCY HARVARD HOSPITAL CARE CENTER",146014
34,"MILTON HOME, THE",155738
34,"CHRISTIAN CARE CENTER",675958
34,"OAK TRACE",145804
34,"MAIN STREET CARE",51E154
34,"PINE CREEK REHABILITATION AND NURSING",46A064
34,"TREMPEALEAU CTY HCC IMD",52A407
34,"BOOKER REST HOME",505437
34,"GOOD SAMARITAN SOCIETY - WESTBROOK",245595
34,"HOEGER HOUSE",175491
34,"OHIO LIVING SWAN CREEK",365996
34,"ADVANCED HEALTH CARE OF COLORADO SPRINGS",065407
34,"WILLOWBROOKE COURT SKILLED CARE AT EVERGREENS",315077
34,"ST FRANCIS HEALTH SERVICES",525477
34,"THE TERRACES AT SKYLINE",505469
34,"SCHLEICHER COUNTY MEDICAL CENTER",45E631
35,"ANETA PARKVIEW HEALTH CTR",355096
35,"PRAIRIE VIEW HEALTHCARE CENTER",435118
35,"KAREN ACRES CARE CENTER",165460
35,"ASPIRE OF SUTHERLAND",165458
35,"VALLEY CARE AND REHAB LLC",245281
35,"LITTLETON CARE AND REHABILITATION CENTER",065320
35,"GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE",675650
35,"CHESHIRE HOME",315383
35,"NEW BETHANY SKILLED NURSING",555758
35,"MILPITAS CARE CENTER",555757
35,"ESKATON VILLAGE CARE CENTER",555555
35,"RICHMOND POST ACUTE CARE",555735
35,"PAUL OLIVER MEMORIAL HOSPITAL LTCU",235460
35,"SIERRA VIEW MEDICAL CENTER",555766
35,"HARMONEE HOUSE",676370
35,"BEL-AIR NURSING AND REHAB CENTER INC",305096
35,"OAKLAND PARK COMMUNITIES",245592
35,"KEOTA HEALTH CARE CENTER",165355
35,"PRESBYTERIAN INTERCOMM HOSP DP/SNF",555654
35,"BAILEY-BOUSHAY HOUSE",505476
35,"AMERICAN LUTHERAN HOME-MONDOVI",525383
35,"TRANSITIONAL CARE SERVICES AT MERCY MEDICAL CENTER",215283
35,"LINCOLN HEALTH CARE CENTER",065187
35,"NARRAGUAGUS BAY HEALTH CARE FACILITY",205118
35,"MYRTLE POINT CARE CENTER",385254
35,"GIL-MOR MANOR",245594
35,"BRUCE COMMUNITY LIVING CENTER",255324
35,"LITTLE SISTERS OF THE POOR",185260
35,"ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER",396001
35,"NEURORESTORATIVE 4 KIDS",295084
35,"FRANKLIN COUNTY TRANSITIONAL CARE",135059
35,"CISNE REHABILITATION & HEALTH CENTER",146131
35,"BOLIVAR MEDICAL CENTER LTC",25A188
35,"SCOTTDALE HEALTHCARE AND REHABILITATION CENTER",396035
35,"TUG VALLEY ARH SKILLED NURSING FACILITY",185172
35,"GUNDERSEN TRI-COUNTY CARE CENTER",525679
35,"MADISON CARRIAGE COVE SHORT STAY REHABILITATION",135140
35,"CALLAWAY GOOD LIFE CENTER, INC",285200
35,"PONDEROSA VILLA",285250
35,"OAK PARK PLACE OF JANESVILLE",525728
35,"THE VILLAGE AT GLEANNLOCH FARMS",676234
35,"LAKE PARK RETIREMENT RESIDENCE",555113
35,"IROQUOIS RESIDENT HOME, THE",146049
35,"HILO MEDICAL CENTER",125002
35,"MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC",405030
35,"ROANE GENERAL HOSPITAL",515099
36,"NEURORESTORATIVE COLORADO",065402
36,"HICKORY CREEK AT COLUMBUS",155424
36,"VILLAGE AT PENN STATE,  THE",396092
36,"HICKORY CREEK AT ROCHESTER",155430
36,"JUDSON PARK",365870
36,"HICKORY CREEK AT KENDALLVILLE",155392
36,"HICKORY CREEK AT MADISON",155427
36,"HICKORY CREEK AT SCOTTSBURG",155417
36,"HICKORY CREEK AT CRAWFORDSVILLE",155419
36,"WATERS EDGE HEALTH AND REHABILITATION",105828
36,"LEA HILL REHABILITATION AND CARE CENTER",505528
36,"JEFFERSON PLACE",165598
36,"HICKORY CREEK AT PERU",155406
36,"WAUNETA CARE AND THERAPY CENTER",285220
36,"BRIO OF JOHNSTON, LLC",165624
36,"SPRINGS AT WATERMARK EAST HILL, THE",075441
36,"WEBSTER HEALTH SERVICES NURSING FACILTY",25A389
36,"HICKORY CREEK AT CONNERSVILLE",155434
36,"HICKORY CREEK AT GREENSBURG",155353
36,"DEPT OF STATE HOSPITALS - NAPA D/P SNF",05A357
36,"SINGING RIVER SKILLED NURSING FACILITY",255346
36,"KINGDOM CARE SENIOR LIVING LLC",265581
36,"ADMIRAL AT THE LAKE, THE",146165
36,"THE LIGHTHOUSE AT LAKESIDE VILLAGE",285280
36,"CLARKFIELD CARE CENTER",245551
36,"GARDEN VIEW CARE CENTER",265321
36,"HICKORY CREEK AT WINAMAC",155436
36,"HEMINGFORD COMMUNITY CARE CENTER",28E301
36,"CHILDRENS COMPREHENSIVE CARE CENTER INC",106110
36,"KATAHDIN NURSING HOME",205149
36,"SERENETHOS CARE CENTER, LLC",555905
36,"HICKORY CREEK AT FRANKLIN",155442
36,MIRADOR,676303
36,"LITTLE BROOK NURSING AND CONVALESCENT HOME",315467
36,"VILLAGE OF THE FALLS",366476
36,"BERMUDA VILLAGE RETIREMENT CENTER",345416
36,"BEAR LAKE MEMORIAL SKILLED NURSING FACILITY",135070
36,"WHITTIER NURSING AND WELLNESS CENTER, INC",555787
36,"VI AT GRAYHAWK, A VI AND PLAZA COMPANIES COMMUNITY",035272
36,"RIVERVIEW ESTATES",175497
36,"LINCOLN COUNTY CARE CENTER",135056
36,"ELIZABETH CARE CENTER",515195
36,"HILLCREST CARE CENTER",285178
36,"NAPOLEON CARE CENTER",355102
36,"BETHESDA OF BERESFORD",435080
36,"SOLOMON VALLEY MANOR",17E637
36,"HICKORY CREEK AT HUNTINGTON",155543
36,"NELSON MANOR",165521
36,"DAWSON PLACE",17E451
36,"CHI HEALTH ST FRANCIS",285081
36,"MILL CREEK",675338
36,"MINNEOLA DISTRICT HOSPITAL LTCU",17E470
36,"VANCREST OF PAYNE",366468
36,"GARDEN VIEW CARE CENTER OF CHESTERFIELD",265627
36,"PROCTOR COM HSP SK N CENTER",145579
36,"VALLEY VIEW CARE CENTER",675782
36,"LOGAN MANOR COMMUNITY HEALTH SERVICES",175480
36,"BERKELEY PINES SKILLED NURSING CENTER",055892
36,"LINCOLN PARK MANOR INC",175419
36,"VIA CHRISTI VILLAGE MCLEAN, INC",175543
36,"BIG HORN SENIOR LIVING",275130
36,"SANDSTONE HEIGHTS",175509
36,"GREENWOOD NURSING & REHABILITATION CENTER",225736
36,"WESTY COMMUNITY CARE HOME",175471
36,"CANYONLANDS CARE CENTER",46A070
36,"COPPER HEALTH ORO VALLEY",035288
36,"MAPLE RIDGE REHABILITATION AND NURSING",46A058
36,"BANCROFT HEALTHCARE CENTER",055107
37,"EVANSVILLE CARE CENTER",245510
37,"CORE OF BEDFORD",155388
37,"MCGIVNEY HEALTH CARE CENTER",155855
37,"BROOKING PARK",265791
37,"COLONIAL MANOR NURSING HOME",245572
37,"CLYDE NURSING CENTER",675038
37,"AVONDALE VILLA POST-ACUTE",555399
37,"CHILDRENS HC ORG NO CA SARATOGA PEDIATRIC SUBACUTE",555204
37,"PEMBILIER NURSING CENTER",355057
37,"HARVARD REST HAVEN",285272
37,"CLINTON MANOR LIVING CENTER",146025
37,"TITONKA CARE CENTER",165431
37,"JULIETTE MANOR",525286
37,"AMERICAN LUTHERAN HOME-MENOMONIE",525480
37,"PARK PLACE CHRISTIAN COMMUNITY",146155
37,"MATHER EVANSTON, THE",146145
37,"PIGEON FALLS HCC",525687
37,"MINERS COLFAX MEDICAL CENTER",32E027
37,"ABSOLUT CTR FOR NURSING & REHAB ALLEGANY L L C",335610
37,"SMITH HEALTH CARE LTD",395716
37,"PARKVIEW MANOR NURSING HOME",245553
37,"CROWLEY COUNTY NURSING CENTER",065312
37,"ROOKS CO SENIOR SERVICES INC DBA REDBUD VILLAGE",17E197
37,"TREGO CO-LEMKE MEMORIAL HOSPITAL LTCU",17A020
37,"GOOD SAMARITAN SOCIETY CORSICA",435089
37,"GOOD SAMARITAN SOCIETY SCOTLAND",435095
37,"COVENANT VILLAGE OF THE GREAT LAKES",235614
37,"WALKER METHODIST WESTWOOD RIDGE II",245618
37,"PRAIRIE ESTATES CARE CENTER",435065
37,"CHESTNUT GRN HLTH CTR BLAKEHUR",215255
37,"POMPERAUG WOODS HEALTH CENTER",075318
37,"BONNIE BLUEJACKET MEMORIAL NURSING HOME",535019
37,"MONTELLO MANOR",205006
37,"AUBURN HOME IN WACONIA",245583
37,"NORTH OAKS COMMUNITIES",215229
37,"HIGHMORE HEALTH",435092
37,"TAHOE FOREST HOSPITAL D/P SNF",555231
37,"UNIVERSITY RETIREMENT COMMUNITY AT DAVIS",555769
37,"OAKVIEW TERRACE",435112
37,"NORTH SHORE HEALTH",245384
37,"NORTHVILLE MANOR",23E281
37,"WAKONDA HERITAGE MANOR",435094
37,"LEISURE HOMESTEAD AT STAFFORD",175530
37,"KADIMA REHABILITATION & NURSING AT LUZERNE",395484
37,"LITTLE COTTONWOOD REHABILITATION AND NURSING",46A066
38,"CLARK-LINDSEY VILLAGE",145381
38,"NORTHRIDGE VILLAGE",165613
38,"ODEBOLT SPECIALTY CARE",165180
38,"ADVANCE HEALTH CARE OF SCOTTSDALE",035268
38,"HILLSDALE HOSPITAL MCGUIRE AND MACRITCHIE LTCU",235567
38,"ABERDEEN HEIGHTS",265841
38,"ADVANCED HEALTHCARE OF MESA",035266
38,"HAMMOND-HENRY DISTRICT HSP",145464
38,"SUNTERRA SPRINGS SPRINGFIELD",265871
38,"LOCUST GROVE VILLAGE",175369
38,"LITTLE SISTERS OF THE POOR",215354
38,"SUNTERRA SPRINGS INDEPENDENCE",265864
38,"BROOKRIDGE RETIREMENT COMMUNITY",345209
38,"GOOD SAMARITAN SOCIETY - LAKOTA",355104
38,"ASHTON MEMORIAL  LIVING CENTER",135097
38,"SEDGEWOOD MANOR HEALTH CARE CENTER",425370
38,"CENTERVILLE CARE AND REHAB CENTER INC",435088
38,"DEVONSHIRE OAKS NURSING CENTER",555813
38,"ADVANCED HEALTH CARE OF OVERLAND PARK",175542
38,"ST LUKE'S ELMORE LONG TERM CARE",135006
38,"FIVE COUNTIES NURSING HOME",435090
38,"SUNTERRA SPRINGS DARDENNE PRAIRIE",265881
38,"ORCHARD PARK REHAB & LIVING",205168
38,"CALIFORNIA PACIFIC MEDICAL CTR- DAVIES CAMPUS HOSP",056245
38,"BLOOMINGTON NURSING AND REHABILITATION CENTER",155532
38,"PARKSIDE LUTHERAN HOME",355116
38,"ASPEN RIDGE TRANSITIONAL REHAB",465159
38,"ADVANCED HEALTH CARE OF PARADISE",295107
38,"WESTHILLS VILLAGE HEALTH CARE FACILITY",435033
38,"ADVANCED HEALTH CARE OF SUMMERLIN",295092
38,"ESSEX NURSING AND REHABILITATION CENTER",155404
38,"THE GROVE CARE AND WELLNESS",555613
38,"WISNER CARE CENTER",285151
38,"STONERIDGE HEALTH CARE, LLC",445486
38,"PARKVIEW CARE CENTER",366081
38,"CHEYENNE MANOR",06A192
38,"F W HUSTON MEDICAL CENTER",17E294
38,"THE SPRINGS AT THE FOUNTAINS",235524
38,"ADVANCED HEALTH CARE OF HENDERSON",295102
38,"ISLAND NURSING HOME & CARE CTR",205075
38,"KINDRED HOSPITAL BREA D/P SNF",555859
38,"LINN MANOR CARE CENTER",165511
38,"LAURENS CARE CENTER",165219
38,"ASPEN RIDGE WEST TRANSITIONAL REHAB",465166
38,"DUMONT WELLNESS CENTER",165339
38,"MID-VALLEY HEALTH CARE CENTER",395644
38,"HERITAGE OF EMERSON",285222
38,"SUNNY KNOLL CARE CENTRE",165284
38,"HERON POINT OF CHESTERTOWN",215235
38,"HEARTLAND CARE CENTER",165397
38,"HOPE HEALTH AND REHAB",525642
38,"PRESTON RESIDENCE",396090
38,"ARMOUR OAKS SENIOR LIVING COMMUNITY",265802
38,"PLYMOUTH SQUARE",555692
38,"ADVANCED HEALTH CARE OF LAS VEGAS",295090
39,"MISSION POINT NSG & PHY REHAB CTR OF CRANBROOK",235372
39,"HERITAGE NURSING AND REHABILITATION COMMUNITY",235525
39,"HILLCREST NURSING AND REHABILITATION COMMUNITY",235522
39,"REGENCY MANOR NURSING & REHABILITATION CENTER",235617
39,"MISSION POINT NSG & PHY REHAB CTR OF ROSCOMMON",235511
39,"MEMORIAL HEALTHCARE CENTER LTC",235472
39,"HILLVIEW NURSING & REHABILITATION",675388
39,"MENOMINEE HEALTH SERVICES",235558
39,"LOS ANGELES COMM HOSPITAL",555638
39,"MEDILODGE OF PLYMOUTH",235507
39,"JAMIESON NURSING HOME",235628
39,"HARDIN HOME",44E166
39,"HELEN NEWBERRY JOY HOSPITAL LTCU",235705
39,"RETAMA MANOR HEALTH AND REHABILITATION CENTER/RIO",675421
39,"GOOD SAMARITAN SOCIETY - LYONS",175336
39,"JEFFERSON COMMUNITY HEALTH & LIFE GARDENSIDE",285282
39,"KADIMA REHABILITATION & NURSING AT PALMYRA",395506
39,"CORRECTIONVILLE SPECIALTY CARE",165323
39,"AVALON CARE CENTER - OTHELLO LLC",505255
39,"MUNSON HEALTHCARE CRAWFORD CONTINUING CARE CENTER",235201
39,"PLAINVIEW MANOR",285273
39,"INN AT FREEDOM VILLAGE, THE",235548
39,"GUY AND MARY FELT MANOR, INC",395356
39,"BEDFORD SPECIALTY CARE",165292
39,"PLAINWELL PINES NURSING AND REHABILITATION COMMUNI",235637
39,"LINCOLN HAVEN NURSING & REHAB COMMUNITY",235543
39,"RIVERSIDE HEALTHCARE CENTER",235324
39,"THE NEIGHBORHOODS OF WHITE LAKE",235430
39,"MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT",235355
39,"MEDILODGE OF KALAMAZOO",235282
39,"ROOSEVELT PARK NURSING AND REHABILITATION COMMUNIT",235549
39,"COMMUNITY HOSPITAL ONAGA LTCU",17E242
39,"MEDILODGE OF HILLMAN",235423
39,"NELSON COUNTY HEALTH SYSTEM CARE CENTER",355052
39,"MEDILODGE OF STERLING",235416
39,"ROUBAL CARE AND REHAB CENTER",235591
39,"CHRISTIAN HEALTH CENTER",185419
39,"MINNEWASKA COMMUNITY HEALTH SERVICES",245537
39,"SAVOY NURSING & REHAB CTR",225423
39,"STATE CENTER SPECIALTY CARE",165390
39,"MECHANICSVILLE SPECIALTY CARE",165263
39,"MARLETTE COMM HOSP LTCU",235074
39,"HATTON PRAIRIE VILLAGE",355051
39,"COASTAL MANOR",205157
39,"GENOA COMMUNITY HOSPITAL/LTC",28E271
39,"LODGE AT LANE (THE)",195617
39,"SAVANNAH COVE",105886
39,"MERCYONE OELWEIN SENIOR CARE",165176
39,"MORGANTOWN HEALTH CARE",15E683
39,"SPECTRUM HEALTH REHAB & NSG CTRS-UNITED HOSPITAL",235143
39,"CLARK RETIREMENT COMMUNITY",235401
39,"CONCORDIA MANOR",105714
39,"GREAT RIVER CARE CENTER",165301
39,"TOBACCO ROOT MOUNTAINS CARE CENTER",275147
39,"WELLSPRING LUTHERAN SERVICES",235400
39,"MARQUIS AUTUMN HILLS MEMORY CARE",38A026
39,"MEDILODGE OF GREEN VIEW",235583
39,"CEDAR HILL HEALTH CARE CENTER",475046
39,"BUCHANAN COUNTY HEALTH CENTER",16E050
39,"THE GARDENS",205051
39,"TEKAKWITHA LIVING CENTER",435038
39,"MCKENZIE COUNTY HEALTHCARE SYSTEMS LONG TERM CARE",355072
39,"NORTHWEST HOSP. CTR. SUB. UNIT",215291
40,"RIVER'S BEND RETIREMENT COMMUNITY",185410
40,"MONUMENT HEALTH CUSTER CARE CENTER",435032
40,"LAKEVIEW TERRACE REHAB AND HEALTH CARE CENTER",106068
40,"SPRING HARBOR AT GREEN ISLAND",115716
40,"NURSING CENTER AT LA POSADA, THE",106067
40,"VALLEY HEALTH CARE CENTER",17E591
40,"LINDENGROVE MUKWONAGO",525645
40,"MAINE VETERANS HOME - CARIBOU",205151
40,"GORDON COUNTRYSIDE CARE",28E257
40,"CORNERSTONE CARE OPTION",38E173
40,"OAKWOOD VILLAGE EAST HEALTH AND REHAB CENTER",525692
40,"COLBY OPERATOR, LLC",175202
40,"SPRING VALLEY HEALTH AND REHAB CENTER",525466
40,"EUCLID SUBACUTE CARE CENTER",365943
40,"COLONIAL VILLAGE",175560
40,"NOTTINGHAM HEALTH AND REHABILITATION",175540
40,"LEGACY SQUARE",28E173
40,"VI AT AVENTURA",106076
40,"LIFECARE GREENBUSH MANOR",245616
40,"RENAISSANCE AT THE TERRACES",106104
40,"CARLYLE PLACE",115680
40,"AVALON HEALTH CARE CENTER AT STONERIDGE",075437
40,"PARKSIDE MANOR",285245
40,"YATES OPERATOR, LLC",175389
40,"JEANNE JUGAN RESIDENCE",09E020
40,"INDIAN LAKE REHABILITATION CENTER",365666
40,"SABETHA MANOR",175241
40,"PRESBYTERIAN VILLAGE - ATHENS",115775
40,"EL DORADO MANOR NURSING HOME",285253
40,"MOUNT NOTRE DAME HEALTH CENTER",366223
40,"ADVINIA CARE AT OF NAPLES",105995
40,"SARCOXIE NURSING CENTER",265649
40,"WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES",395496
40,"LAWRENCE PRESBYTERIAN MANOR",175305
40,"LOTUS CARE CENTER",555040
40,"MENARD MANOR",676020
40,"WESTMINSTER BALDWIN PARK",106118
40,"FAIRVIEW MANOR",285206
40,"KENDALL HOUSE WELLNESS & REHABILITATION",676228
40,"EDGEWATER, A WESLEYLIFE COMMUNITY",165597
40,"PIPER SHORES",205187
40,"ESSENTIA HEALTH GRACE HOME",245579
40,"GLENDALE ADVENTIST MEDICAL CENTER DP/SNF",555911
40,"LAKE PRINCE WOODS, INC",495366
40,"PARK VILLAGE HC NP LLC",366449
40,"PAUL L & MARTHA BARONE CARE CENTER",26A269
40,"AHC HEALTHCARE OF SACRAMENTO",555913
40,"HOLY CROSS HEALTH CENTER",305074
40,"VIRGINIA GAY HOSPITAL",16E016
40,"HARBOR HILL CENTER",205122
40,"THE SUMMIT OF BETTENDORF",165793
40,"INMAN HEALTHCARE",425122
40,"CEDAR RIDGE VILLAGE",165790
40,"COTTONWOOD INN REHAB AND EXTENDED CARE CENTER",065411
40,"OAKVIEW NURSING & REHABLITATION - MARION",165626
40,"WILLOW BROOKE COURT AT PARK POINTE VILLAGE",425375
40,"TERRACE GLEN VILLAGE",165625
40,"THE GARDENS OF CEDAR RAPIDS",165621
40,"MERCY HOME",205129
40,"SPIRITRUST LUTHERAN THE VILLAGE AT LUTHER RIDGE",396146
40,"FRANKFORT COMMUNITY CARE HOME",175417
40,"CHERRY RIDGE OF CASCADIA",135095
40,"OSWEGO OPERATOR, LLC",175434
40,"MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS LTCU",175505
40,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC",525706
40,"JOB HAINES HOME FOR AGED PEOPL",315392
40,"KENNYBROOK VILLAGE",165605
40,"MEDICALODGES GIRARD",175440
40,"MOUNTAIN VIEW NURSING HOME",49E050
40,"BARNSDALL NURSING HOME",375482
40,"MERCYONE DYERSVILLE SENIOR CARE",16E638
40,"LINCOLNWOOD PLACE",145786
40,"WAKEFIELD HEALTH CARE CENTER",285209
40,"CHAPMAN VALLEY MANOR",175474
40,"ENTERPRISE ESTATES NURSING CENTER",175475
40,"MONTGOMERY PLACE",145748
40,"WASHINGTON COUNTY NURSING HOME",065309
40,"MOUNT HOPE NURSING CENTER",175481
40,"WIBAUX COUNTY NURSING HOME",275079
40,"HOT SPRINGS HEALTH & REHABILITATION CENTER",275069
40,"AWE KUALAWAACHE CARE CENTER",275153
40,"WILSON CARE AND REHAB",175205
40,"GRUNDY CARE CENTER",165241
40,"LINDEN WOODS VILLAGE",265855
40,"FRANKLIN RESTORATIVE CARE CENTER",245273
40,"BIGFORK VALLEY COMMUNITIES",245529
