Beds,Provider,"Federal Number"
120,"OASIS HEALTH AND REHABILITATION CENTER",105659
120,"MISSION POINT NSG & PHY REHAB CTR OF CLARKSTON",235461
120,"COMPLETE CARE AT COURT HOUSE, LLC",315228
120,"HALE ANUENUE RESTORATIVE CARE",125045
120,"FOREST MANOR HCC",315224
120,"CHARLESTON MANOR",265165
120,"REMARKABLE HEALTHCARE OF PRESTONWOOD",676363
120,"HATHORNE HILL",225449
120,"ARLINGTON CARE CENTER",365440
120,"GREAT PLAINS NURSING AND REHABILITATION",675016
120,"RIVERSIDE BEHAVIORAL HEALTHCARE CENTER",05A263
120,"AVANTE REHABILITATION CENTER",675908
120,"CRYSTAL HEALTH AND REHAB CENTER, LLC",106092
120,"LUXE AT WELLINGTON REHABILITATION CENTER THE",106091
120,"CARMEL MOUNTAIN REHABILITATION & HEALTHCARE CENTER",555326
120,"VILLAGES REHABILITATION AND NURSING CENTER (THE)",106099
120,"MISSION POINT NSG & PHY REHAB CTR OF ELMWOOD",235454
120,"LIFE CARE CENTER OF PENSACOLA",106073
120,"GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE",065266
120,"VACAVILLE CONVALESCENT & REHAB",555349
120,"ASBURY HEALTH AND REHABILITATION CENTER",345544
120,"SUMMERS NURSING AND REHABILITATION CENTER",515170
120,"OAKS HEALTH CARE CENTER, THE",146125
120,"ADAMS FARM LIVING & REHABILITATION",345535
120,"LIFE CARE CENTER OF EVERGREEN",065276
120,"PELICAN HEALTH THOMASVILLE",345520
120,"MAINE VETERANS HOME - AUGUSTA",205126
120,"MCDOWELL NURSING AND REHABILITATION CENTER",515162
120,"SILVER TREE NURSING AND REHABILITATION CENTER",676121
120,"APERION CARE BRADLEY",146112
120,"VISTA HILLS HEALTH CARE CENTER",455493
120,"SATURN NURSING AND REHABILITATION CENTER",345489
120,"COMPLETE CARE AT CORSICA HILLS LLC",215114
120,"COPPER RIDGE HEALTH CARE",465108
120,"CLEAR CREEK NURSING & REHABILITATION CENTER",345562
120,"DIVINE REHABILITATION AND NURSING AT CANAL POINTE",365259
120,"CARDINAL WOODS SKILLED NURSING & REHAB CTR",365658
120,"COLONIAL OAKS SKILLED NURSING AND REHABILITATION",195604
120,"JOLIET TERRACE",14E247
120,"FRANKFORT TERRACE",14E212
120,"PROMEDICA SKILLED NURSING AND REHAB MIAMISBURG",365640
120,"KINGSTON OF VERMILION",365639
120,"PINE LODGE",515001
120,"WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE",676371
120,"CARROLLTON HEALTH AND REHABILITATION CENTER",675972
120,"HAMMOND NURSING HOME",195611
120,"WINDFLOWER HEALTH CENTER",675904
120,"MIDLOTHIAN HEALTHCARE CENTER",676374
120,"STONERISE MARTINSBURG",515039
120,"POINTE COUPEE HEALTHCARE",195620
120,"ORMSBY POST ACUTE REHAB",295067
120,"AVONDALE ESTATES OF ELGIN",146181
120,"HEARTLAND OF ZEPHYRHILLS",105599
120,"HEALTHBRIDGE OF ARLINGTON HTS",146179
120,"HAWTHORNE CENTER FOR REHAB & HEALING  OF SARASOTA",106098
120,"LIFE CARE CENTER OF COEUR D'ALENE",135122
120,"BATAVIA NURSING CARE CENTER",365469
120,"LIFE CARE CENTER OF TREASURE VALLEY",135123
120,"JUPITER REHABILITATION AND HEALTHCARE CENTER",105555
120,"MAJESTIC CENTER FOR REHAB & SUB-ACUTE CARE",315205
120,"MANAHAWKIN CONV CTR",315206
120,"FLAGLER HEALTH AND REHABILITATION CENTER",105547
120,"MOULTRIE CREEK NURSING AND REHAB CENTER",105548
120,"LIVING CENTER OF SAFETY HARBOR",105549
120,"CARROLLWOOD CARE CENTER",105553
120,"SARASOTA MEMORIAL NURSING AND REHABILITATION CENTE",105584
120,"BRANDON HEALTH AND REHABILITATION CENTER",105951
120,"SAN JOSE HEALTH AND REHABILITATION CENTER",105531
120,"HEALTH CENTER AT GALLOWAY, THE",315210
120,"LIVING CENTER OF PENSACOLA",105935
120,"VILLA HEALTH & REHABILITATION CENTER",105930
120,"COASTAL HEALTH AND REHABILITATION CENTER",105565
120,"PALM GARDEN OF WINTER HAVEN",105566
120,"ARISTACARE AT NORWOOD TERRACE",315217
120,"ANOKA REHABILITATION AND LIVING CENTER",245205
120,"REGENTS PARK OF JACKSONVILLE",105533
120,"VISTA MANOR",105530
120,"RENAISSANCE HEALTH AND REHABILITATION",105558
120,"WOOD LAKE HEALTH AND REHABILITATION CENTER",105611
120,"INN AT FREEDOM VILLAGE, THE",105655
120,"HAWTHORNE CENTER FOR REHABILITATION AND HEALING OF",105602
120,"COUNTRYSIDE REHAB AND HEALTHCARE CENTER",105587
120,"RIVIERA PALMS REHABILITATION CENTER",105603
120,"COMPLETE CARE AT HAMILTON, LLC",315221
120,"MEDILODGE OF PORTAGE",235399
120,"PALM GARDEN OF AVENTURA",105610
120,"CROUSE COMMUNITY CENTER INC",335068
120,"THE VILLA AT BRYN MAWR",245203
120,"CARRINGTON PLACE OF ST PETE",105616
120,"REGENTS PARK OF WINTER PARK",105618
120,"WEST GABLES HEALTH CARE CENTER",105623
120,"THE HEIGHTS OF TYLER",676262
120,"NORTHBROOK CENTER FOR REHABILITATION AND HEALING",105606
120,"PERRY OAKS HEALTH CARE",105631
120,"PALMS NURSING AND REHAB AT ORANGE PARK, THE",105586
120,"PALMS NURSING AND REHAB AT PORT ST LUCIE THE",105579
120,"ST ANDREWS BAY SKILLED NURSING AND REHABILITATION",105543
120,"FRANCO NURSING & REHABILITATION CENTER",105903
120,"BEECHTREE CENTER FOR REHABILITATION AND NURSING",335017
120,"TRUMAN W SMITH CHILDREN'S CARE CENTER",45F470
120,"PALM GARDEN OF JACKSONVILLE",105682
120,"NORMANDY CENTER FOR NURSING AND HEALING",105684
120,"THE REHABILITATION CENTER OF ALBUQUERQUE",325034
120,"LIFE CARE CENTER OF POST FALLS",135135
120,"GREEN COVE SPRINGS REHABILITATION AND CARE CENTER",105663
120,"VALLEY VIEW NURSING & REHABILITATION",135098
120,"NSPIRE HEALTHCARE KENDALL",105641
120,"ATLANTIC SHORES NURSING AND REHAB CENTER",105904
120,"ISLAND LAKE CENTER",105643
120,"FLETCHER HEALTH AND REHABILITATION CENTER",105644
120,"RAYDIANT HEALTH CARE OF ORANGE PARK",105653
120,"THE RIO AT LAS ESTANCIAS",325126
120,"WESTCHESTER GARDENS HEALTH & REHABILITATION",105654
120,"BELLEAIR HEALTH CARE CENTER",105636
120,"STALLINGS COURT NURSING AND REHABILITATION",676147
120,"LAKE ORION NURSING CENTER",235481
120,"REGENTS PARK OF SUNRISE",105679
120,"BAPTIST NURSING HOME-CALHOUN, INC",25A233
120,"SANTA FE CARE CENTER",325030
120,"LANIER REHABILITATION CENTER",105666
120,"PARKLANDS CARE CENTER",105638
120,"HARMONY RIVER LIVING CENTER",245114
120,"WELLSPRING HEALTH & REHABILITATION OF CASCADIA",135094
120,"GAINESVILLE HEALTH & REHABILITATION",105664
120,"ARBOR RIDGE REHABILITATION AND HEALTHCARE CENTER",315234
120,"MANORCARE HEALTH SERVICES WEST PALM BEACH",105911
120,"MISSION ARCH CENTER",325044
120,"SKIES HEALTHCARE & REHABILITATION CENTER",325064
120,"USSERY ROAN TEXAS STATE VETERANS HOME",676157
120,"LADERA CENTER",325037
120,"BELEN MEADOWS HEALTHCARE AND REHABILITATION CENTER",325068
120,"LAS PALOMAS CENTER",325036
120,"RIO RANCHO CENTER",325033
120,"MEMORIAL MANOR",105668
120,"PALM GARDEN OF PORT SAINT LUCIE",105600
120,"CALIBRE POST ACUTE, LLC",325039
121,"VALLEY WEST HEALTH CARE CENTER",385120
121,"CITADEL OF STERLING,THE",145278
121,"SUNNY RIDGE NURSING AND REHABILITATION CENTER, LLC",525568
121,"IMPERIAL CARE CENTER",315199
121,"BETHANY LUTHERAN HOME",165524
121,"LIFE CARE CENTER OF MOUNT VERNON",505272
121,"ROYAL NURSING CENTER, LLC",225459
121,"MAISON TECHE NURSING CENTER",195574
121,"DALLAS RETIREMENT VILLAGE HEALTH CENTER",385207
121,"PARKVIEW HEALTHCARE CENTER",056052
121,"NOTTINGHAM VILLAGE",395390
121,"MARKLEY REHABILITATION AND HEALTHCARE CENTER",395483
121,"WILLIAMSPORT NURSING HOME",215198
121,"LIFE CARE CENTER OF COLORADO SPRINGS",065356
121,"AYDEN HEALTHCARE OF ROSEMOUNT PAVILION",365584
121,"SHERIDAN HEALTHCARE AND REHABILITATION CENTER",045256
121,"ST JOSEPH'S REHABILITATION AND RESIDENCE",205134
121,"WEST WOODS OF NILES",235594
121,"HORIZON RIDGE SKILLED NURSING & REHABILITATION CTR",295099
121,"MT LEBANON REHABILITATION AND WELLNESS CENTER",395434
121,"ORCHARD MANOR, INC",395793
121,"CAPITAL TRANSITIONAL CARE",555442
121,"LIFE CARE CENTER OF LEWISTON",135128
121,"ORWIGSBURG NURSING AND REHABILITATION  CENTER",395878
121,"CRAIGHEAD NURSING CENTER",04A158
121,"SEMINARY MANOR",145598
121,"CALCUTTA HEALTH CARE CENTER",365987
121,"CLINTON HEALTHCARE LLC - SNF",255282
121,"VIRGINIA HIGHLANDS HLTH AND REHAB",525653
121,"HILLSBORO REHAB & HCC",145500
121,"KEYSTONE POINTE HEALTH AND REHABILITATION",366372
121,"MEDILODGE OF MONTROSE INC",235600
121,"PLEASANT VIEW HEALTH CARE CENTER",365406
121,"SPRAIN BROOK MANOR REHAB",335320
121,"GREENWOOD HEALTH AND LIVING COMMUNITY",155412
121,"CENTERPOINTE CARE CENTER",055996
121,"WILLIAM PENN HEALTHCARE AND REHABILITATION CENTER",395335
121,"SONGBIRD LODGE",675959
121,"EDINBORO MANOR",395645
121,"ROLLING MEADOWS HEALTH CARE CENTER",395624
121,"MOUNT CARMEL NURSING AND REHAB",395589
121,"FAIRVIEW MANOR",395572
121,"PATTERSON HEALTHCARE CENTER",195425
121,"PRAIRIE HOUSE LIVING CENTER",675478
121,"SENIOR CARE OF CORPUS CHRISTI",455697
121,"WINCHESTER RHABILITATION AND NURSING CENTER",225357
121,"BEDROCKHC AT SPRING MEADOWS, LLC",445402
121,"ADVANCED REHABILITATION & HEALTHCARE OF BURLESON",676496
121,"MONTGOMERY HEALTH AND REHAB, LLC",015228
121,"LIFE CARE CENTER OF JEFFERSON CITY",445275
121,"ALAMO NURSING AND REHABILITATION CENTER",445467
121,"ALCOTT REHABILITATION HOSPITAL",056293
121,"WARREN MANOR",395650
121,"WETUMPKA HEALTH AND REHABILITATION, LLC",015027
121,"CHESWICK REHABILITATION AND WELLNESS CENTER, LLC",395538
121,"CORRY MANOR",395489
121,"MAGNOLIA LANE NURSING AND REHABILITATION CENTER",345219
121,"BIRCHWOOD HEALTHCARE AND REHABILITATION CENTER",395651
121,"THE DALLES HEALTH AND REHABILITATION CENTER",385172
121,"SOUTHWOOD HEALTHCARE CENTER",155484
121,"UNC ROCKINGHAM REHAB & NURSING CARE CENTER",345249
121,"BOLINGREEN HEALTH AND REHABILITATION",115346
121,"RIVERVIEW HEALTH CARE CENTER",185151
121,"NAZARETH LIVING CENTER",265636
121,"SWEDEN VALLEY MANOR",395699
121,"FELLOWSHIP MANOR",395763
121,"HY-LOND HEALTH CARE CENTER-MERCED",055988
121,"MIDWESTERN HEALTHCARE CENTER",675128
121,"NEW VISTA NURSING AND REHABILITATION CENTER",056031
121,"BOSTONIAN NURSING CARE & REHABILITATION CTR, THE",225436
121,"GRACEWOOD HEALTH & REHAB",375438
122,"BRADFORD VILLAGE HEALTHCARE CENTER",375498
122,"VILLA CORONADO D/P SNF",055074
122,"MONTEREY PARK REHABILITATION & HEALTH CARE CENTER",265579
122,"HARBOR VALLEY HEALTH AND REHABILITATION",676478
122,"UNIVERSITY NURSING & REHAB CTR",115467
122,"AHAVA HEALTHCARE OF CLARKSVILLE",445433
122,"HERITAGE TRAILS NURSING AND REHABILITATION CENTER",675748
122,"ROCHESTER RESIDENCE AND CARE CENTER",395751
122,"RESORTS AT POOLER INC",115293
122,"SOUTHRIDGE VILLAGE NURSING AND REHAB",045196
122,"NHC HEALTHCARE, HENDERSONVILLE",445191
122,"FOUR SEASONS REHABILITATION & CARE",375238
122,"THE AMBASSADOR LINCOLN",285066
122,"TIMBERLAKE CARE CENTER",265637
122,"BEDROCK HC AT GREEN MEADOWS, LLC",185464
122,"THE METHODIST OAKS",425131
122,"HEALTHCARE CENTER OF WESLEY COMMONS",425078
122,"CREST VIEW LUTHERAN HOME",245018
122,"OAKS, THE",225328
122,"CARE ONE AT THE HIGHLANDS",315132
122,"PRUITTHEALTH - PEAKE",115394
122,"THE SPRINGS OF EL DORADO",045275
122,"GLENDALE PLACE CARE CENTER",366327
122,"CHRISTIAN HEALTH CENTER",185029
122,"RENNES HEALTH AND REHAB CENTER-DEPERE",525573
122,"NORTH CASCADES HEALTH AND REHABILITATION CENTER",505393
122,"DOUBLE TREE POST ACUTE CARE CENTER",056177
122,"THE WATERMARK AT BROADWAY CITYVIEW",455810
122,"PECAN TREE REHAB AND HEALTHCARE CENTER",675550
122,"RIVERSTREET MANOR",395691
122,"BRIARCLIFFE MANOR",415012
122,"WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI",675380
122,"ST JOHNS PLACE OF ARKANSAS, LLC",045396
122,"ASHTON PLACE HEALTH AND REHAB, LLC",045419
122,"BATON ROUGE HEALTH CARE CENTER",195361
122,"PLEASANT VIEW HOME",175406
122,"SPRINGDALE VILLAGE HEALTHCARE",035207
122,"PINE KNOLL NURSING & REHAB CTR",115443
122,"EBONY LAKE NURSING AND REHABILITATION CENTER",675635
122,"MAJESTIC CARE OF LAFAYETTE",155243
122,"THE WOODS OF MONTICELLO HEALTH AND REHABILITATION",045176
122,"THE HEIGHTS ON VALLEY RANCH",676476
122,"CYPRESS CREEK REHABILITATION AND HEALTHCARE CENTER",676467
122,"AVALON CARE CENTER-BOUNTIFUL",465156
122,"CEDAR POINTE HEALTH AND WELLNESS CENTER",676432
122,"INTERLOCHEN HEALTH AND REHABILITATION CENTER",455835
122,"LEGACY HEIGHTS NURSING AND REHAB, LLC",045410
122,"BETHANY NURSING HOME & HEALTH RELATED FACILITY INC",335645
122,"LIFE CARE CENTER OF CROSSVILLE",445167
122,"LAKESIDE NURSING AND REHABILITATION CENTER",105980
122,"YALOBUSHA COUNTY NURSING HOME",25A174
122,"WASHINGTON CENTER FOR REHAB AND HEALTHCARE",335413
122,"ABRI AT STEPHENVILLE",455906
122,"LUMBERTON HEALTH AND REHAB CENTER",345234
122,"EDDY HERITAGE HOUSE NURSING AND REHABILITATION CTR",335760
122,"STONERISE KEYSER",515122
122,"CONTINUING HEALTHCARE OF CUYAHOGA FALLS",365826
122,"STERLING CARE AT FROSTBURG VILLAGE",215115
122,"MASON POINT",146074
122,"HERITAGE MANOR NURSING AND REHAB CENTER",235234
122,"MOUNT CARMEL REHABILITATION AND NURSING CENTER",305067
122,"KINGSLAND HILLS CARE CENTER",676035
122,"LIBERTY COMMONS NURSING & REHAB ALAMANCE",345496
122,"AMARILLO CENTER FOR SKILLED CARE",676347
122,"PROMEDICA SKILLED NURSING & REHAB PERRYSBURG",365535
122,"BRICKYARD HEALTHCARE - RICHMOND CARE CENTER",155157
122,"JEFFERSON MANOR NURSING AND RE",195471
122,"WEATHERFORD HEALTH CARE CENTER",455574
122,"JAMES G JOHNSTON MEMORIAL NURSING HOME",335675
122,"PROMEDICA SKILLED NURSING OLE",145363
122,"SOUTH OGDEN POST ACUTE",465117
122,"ADROIT CARE REHABILITATION AND NURSING CENTER",315198
122,"PRESENTATION REHAB AND SKILLED CARE CENTER",225486
122,"FOCUSED CARE AT MOUNT PLEASANT",455900
122,"ELDERWOOD AT HORNELL",335691
122,"JONES CO REST HOME",255336
122,"FAYETTE MEDICAL CENTER LONG TERM CARE UNIT",015154
122,"HIGHLANDS LIVING CENTER",335786
122,"HERITAGE HALL SOUTH",225176
122,"ARBOR GLEN CENTER",315036
122,"VILLA AT LINCOLN PARK (THE)",525061
122,"BRIAN CENTER HEALTH & REHABILITATION WEAVERVILLE",345221
122,"PARKSIDE HEALTH AND REHABILITATION CENTER",105145
122,"THE GRAND REHABILITATION AND NURSING AT PAWLING",335458
122,"IDAHO STATE VETERANS HOME - BOISE",135131
122,"HARBORVIEW HEALTH CARE CENTER",345244
122,"WASHINGTON SENIOR LIVING",145000
122,"WELLSPRING LUTHERAN  NURSING AND REHAB SERVICES",235274
122,"MOSHOLU PARKWAY NURSING & REHABILITATION CENTER",335030
122,"PEARL CITY NURSING HOME",125043
122,"BRIGHTON SENIOR LIVING AT REGENCY VILLAGE",675961
122,"BROOKHAVEN HEALTH CARE CENTER",315268
122,"ARBOR MANOR CARE CENTER",235360
123,"ALTERCARE OF MENTOR",366011
123,"FOUNTAIN VIEW CARE CENTER",315327
123,"EL PASO HEALTH CARE CENTER",146097
123,"TUSCANY GARDENS",366353
123,"CAPITAL OAKS NURSING & REHABILITATION CENTER LLC",195635
123,"SPRINGBROOK CENTER",205068
123,"ARBOR LAKE NURSING & REHABILITATION LLC",675034
123,"ROYALTON MANOR, L L C",235623
123,"CENTERVILLE HEALTH AND REHAB",365764
123,"COLONIAL MANOR ADVANCED REHAB & HEALTHCARE",675044
123,"DIVERSICARE OF WINFIELD",015376
123,"COPPERAS COVE LTC PARTNERS INC",455515
123,"THE HIGHLANDS OF DYERSBURG HEALTH & REHAB",445497
123,"COLONIAL MANOR CARE CENTER",455020
123,RIVERSIDE,525455
123,"WEST NEWTON HEALTHCARE",225324
123,"EL CENTRO POST-ACUTE CARE",555158
123,"NORTHWOOD REHABILITATION & HEALTHCARE CENTER",225298
123,"PORT HEALTHCARE CENTER",225271
123,"MOUNTAIN VIEW HEALTHCARE CENTER",055316
123,"CHAMPION REHABILITATION AND NURSING CENTER",225221
123,"SOMERSET NURSING AND REHABILITATION FACILITY",185218
123,"MEMORY SUPPORT OF HERITAGE HALL",225286
123,"HOLDEN REHABILITATION & NURSING CENTER",225002
123,"SPAULDING NURSING AND THERAPY CENTER - BRIGHTON",225014
123,"NORTH CAPITOL NURSING & REHABILITATION CENTER",155226
123,"SOUTHERN SPRINGS HEALTHCARE FACILITY",015171
123,"OAKHILL HEALTHCARE",225145
123,"ELDERWOOD AT WHEATFIELD",335790
123,"BLACKSTONE VALLEY HEALTH AND REHABILITATION",225312
123,"PARK VIEW CARE CENTER",245474
123,"LIGHTHOUSE NURSING CARE CENTER",225297
123,"PROMEDICA SKILLED NRSG AND REHAB (CAMP HILL)",395440
123,"WATSEKA REHAB & HLTH CARE CTR",145389
123,"CROWNE HEALTH CARE OF FT PAYNE",015156
123,"THOUSAND OAKS POST ACUTE, LLC",055342
123,"CHARLENE MANOR EXTENDED CARE FACILITY",225304
123,"LEDGEWOOD REHABILITATION AND NURSING CENTER",225309
123,"WATERS OF DILLSBORO-ROSS MANOR, THE",155280
123,"RUTLAND HEALTHCARE & REHABILITATION CENTER",475039
123,"PRINCETON PLACE-RUSTON",195520
123,"EXCEL AT WOODBURY FOR REHAB AND NURSING, L L C",335231
123,"MANOR, THE",315153
123,"MASCONOMET HEALTHCARE CENTER",225750
123,"WISTERIA PLACE",675593
123,"LIFE CARE CENTER OF COLUMBIA",445236
123,"MEADOW GREEN NURSING AND REHABILITATION CENTER",225440
123,"BAY AT BURLINGTON HEALTH AND REHABILITATION (THE)",525482
123,"TRAYLOR RETIREMENT COMMUNITY",015126
123,"WHEATON VILLAGE NRSG & RHB CTR",145715
123,"COPLEY AT STOUGHTON NURSING CARE CENTER",225653
123,"APPLE VALLEY CENTER",225421
123,"LAURELS OF BEDFORD (THE)",235299
123,"LIFE CARE CENTER OF PORT SAINT LUCIE",106012
123,"LINDA MANOR EXTENDED CARE FACILITY",225363
123,"BEAR MOUNTAIN AT READING",225431
123,"MEDWAY COUNTRY MANOR SKILLED NURSING & REHABILITAT",225412
123,"MARISTHILL NURSING & REHABILITATION CENTER",225408
123,"BROOMALL MANOR",395202
123,"OAK KNOLL HEALTHCARE CENTER",225682
123,"REVOLUTION AT GUARDIAN CENTER",225382
123,"SALEM REHAB CENTER",225644
123,"SANDY LAKE REHABILITATION AND CARE CENTER",676247
123,"ALASKA GARDENS HEALTH AND REHABILITATION",505483
123,"LAUREL BAY HEALTH & REHABILITATION CENTER",315437
123,"SULLIVAN REHAB & HLTH CARE CTR",145370
123,"RENAISSANCE HEALTHCARE & REHABILITATION CENTER",395628
123,"ARCADIA CARE MORRIS",145623
123,"KATZMAN FAMILY CENTER FOR LIVING",225451
123,"ROSE VIEW NURSING AND REHABILITATION CENTER",395767
123,"ADVANCED REHABILITATION & HEALTHCARE OF LIVE OAK",675437
123,"ST JOSEPH REHAB & NURSING CARE CENTER",225493
123,"CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER",225337
123,"SIPPICAN HEALTHCARE CENTER",225518
123,"LIFE CARE CENTER OF THE NORTH SHORE",225529
123,"LIFE CARE CENTER OF WILBRAHAM",225543
123,"LIFE CARE CENTER OF ATTLEBORO",225564
123,"ABERJONA REHABILTATION AND  NURSING CENTER",225433
123,"NOTRE DAME LONG TERM CARE CENTER",225577
123,"WESTFORD HOUSE",225586
124,"POWERBACK REHABILITATION ROUTE 73",315513
124,"ROSE CITY NURSING AND REHAB AT LANCASTER",395177
124,"SPRING HILLS POST ACUTE WOODBURY",315521
124,"PROMEDICA SKILLED NURSING & REHAB (MOORESTOWN)",315517
124,"AUTUMN LAKE HEALTHCARE AT GLADE VALLEY",215313
124,"PARKLANE WEST HEALTHCARE CENTER",675509
124,"GARDEN PARK CARE CENTER",555667
124,"PLEASANT VALLEY HEALTHCARE AND REHABILITATION CENT",675305
124,"UNIVERSITY CITY REHABILITATION AND HEALTHCARE CTR",395722
124,"BOULEVARD TEMPLE CARE CENTER, LLC",235498
124,"SPRING HILLS POST ACUTE LIVINGSTON",315526
124,"ROCHESTER CENTER FOR REHABILITATION AND NURSING",335556
124,"POWERBACK REHABILITATION PISCATAWAY",315522
124,"HERITAGE HALL NORTH",225766
124,"CHURCH HILL CARE & REHAB CTR",445237
124,"STERLING MANOR",315149
124,"REVOLUTION CHARLWELL",225208
124,"THE LAURELS OF BON AIR",495394
124,"HOMESTEAD OF HUGO",375492
124,"THE LENNWOOD NURSING AND REHABILITATION",675820
124,"KEMP CARE CENTER",675802
124,"TEAYS VALLEY CENTER",515106
124,"ST ANTHONY COMMUNITY CARE CENTER",195570
124,"WELLINGTON REHABILITATION AND HEALTHCARE",455637
124,"BETHEL HOME",525554
124,"REVOLUTION KIMWELL",225194
124,"DEVLIN MANOR NURSING AND REHABILITATION CENTER",215244
124,"LIFE CARE CENTER OF HICKORY WOODS",445507
124,"PIN OAKS LIVING CENTER",265481
124,"PROMEDICA SKILLED NSG & REHAB DEARBORN HEIGHTS",235428
124,"MEADOWLAKE ESTATES",375256
124,"HOLLY MANOR CENTER",315143
124,"RIDGECREST REGIONAL TRANSITIONAL CARE AND REHABILI",555877
124,"LANDMARK OF ACADIANA",195487
124,"GARDENS ON UNIVERSITY, THE",505114
124,"SANCTUARY POINTE NURSING & REHABILITATION CENTER",366432
124,"DELMAR GARDENS OF CREVE COEUR",265343
124,"MONT BELVIEU REHABILITATION & HEALTHCARE CENTER",45F907
124,"GARDENS AT TUNKHANNOCK, THE",395433
124,"FAIRLANE GARDENS NURSING AND REHAB AT READING",395627
124,"MARY ANN MORSE NURSING & REHABILITATION",225555
124,"MORRISONS COVE HOME",395563
124,"LIFE CARE CENTER OF MERRIMACK VALLEY",225546
124,"PROMEDICA SKILLED NURSING AND REHAB (TACOMA)",505289
124,"AHC CUMBERLAND",445262
124,"CYPRESS POINT NURSING & REHABILITATION CENTER",195452
124,"WINNFIELD NURSING AND REHABILITATION CENTER, LLC",195454
124,"SAGEBROOK NURSING AND REHABILITATION",675937
124,"ROSEVIEW NURSING AND REHABILITATION CENTER",195496
124,"HERITAGE MANOR OF VILLE PLATTE",195507
124,"PALM SKILLED  NRSING CR & CTR FOR REHAB EXCELLENCE",225508
124,"WELLBRIDGE OF ROMEO, LLC",235704
124,"AUTUMN LEAVES NURSING AND REHAB CTR, LLC",195412
124,"LIFE CARE CENTER OF COLLEGEDALE",445294
124,"LIFE CARE CENTER OF MORGAN COUNTY",445239
124,"RED CLIFFS HEALTH AND REHAB",465137
124,"LIFE CARE CENTER OF OLD HICKORY VILLAGE",445509
124,"SARDIS OAKS",345331
124,"THE VILLAGES ON MACARTHUR",676358
124,"CASA DE RAMANA REHABILITATION CENTER",225179
124,"TOWNSEND PARK HEALTH AND REHABILITATION",115461
124,"DECATUR MEDICAL LODGE",676209
124,"ST. TERESA NURSING & REHAB CENTER",676342
124,"PRUITTHEALTH - AUSTELL",115314
124,"MADISON MEDICAL RESORT",676348
124,"LAKESIDE HEALTH AND WELLNESS",676497
124,"LEGEND OAKS HEALTHCARE AND REHABILITATION-WEST HOU",676230
124,"ST GILES NURSING AND REHABILITATION CENTER",676375
124,"WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER",676381
124,"BURLINGTON CONVALESCENT HOSPITAL",056326
124,"WEDGEWOOD HEALTHCARE CENTER",155265
124,"PARK MANOR OF THE WOODLANDS",676273
124,"EPIC NURSING & REHABILITATION",676295
124,"MISTY WILLOW HEALTHCARE AND REHABILITATION CENTER",676251
124,"THE HEIGHTS OF BULVERDE",676418
124,"STELLA MANOR NURSING AND REHABILITATION CENTER",045247
124,"LIFE CARE CENTER OF SANDPOINT",135127
124,"PECAN VALLEY REHABILITATION AND HEALTHCARE",676250
124,"SONTERRA HEALTH CENTER",676158
124,"GREEN VALLEY HEALTHCARE AND REHABILITATION CENTER",676161
124,"PATRIOT REHABILITATION AND WELLNESS CENTER",676468
124,"GROVE OF EVANSTON L & R, THE",145011
124,"MERRY WOOD LODGE",015019
124,"SOUTH MOUNTAIN POST ACUTE",035241
124,"HANOVER HILL HEALTH CARE CENTER",305009
124,"DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER",676178
124,"LEGEND OAKS HEALTHCARE AND REHABILITATION - ENNIS",676253
124,"LIFE CARE CENTER OF GREELEY",065368
124,"DEERBROOK SKILLED NURSING AND REHAB CENTER",676263
124,"CIMARRON PARK NURSING AND REHABILITATION CENTER",676431
124,"MILLBROOK HEALTHCARE AND REHABILITATION CENTER",676188
124,"CHRISTIAN NURSING HOME",145430
124,"SHENANDOAH MANOR NURSING CENTE",395556
124,"MEDICAL HILL HEALTHCARE CENTER",555254
124,"BLUEGRASS CARE & REHABILITATION CENTER",185446
124,"ST MARYS HOSPITAL FOR CHILDREN",33A081
